0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
488,547,623,712,816,918,1036,1171,1329,1474,1666,1881,2107,2373,2617,2900,3167,3476,3799,4081,4417,4719,5086,5459,5861,6294,6743,7190,7659,8095,8538,8982,9354,9752,10085,10387,10674,10936,11176,11385,11525,11688,11828,11922,12016,12104,12173,12247,12307,12364,12407,12445,12483,12513,12541,12575,12603,12625,12642,12654,12668,12681,12696,12702,12717,12723,12730,12735,12739,12743,12745,12746,12748,12749,12752,12756,12758,12761,12763,12763,12763,12764,12765,12765,12766,12767,12768,12769,12769,12769,12769,12769,12769,12769,12769,12769,12769,12769,12769,12769,12769,12769,12769,12769,12769,12769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,429,507,567,647,752,856,974,1091,1255,1419,1625,1844,2086,2375,2704,3082,3478,3928,4408,4947,5554,6157,6861,7664,8529,9362,10327,11346,12217,12923,13509,14001,14442,14910,15321,15696,16020,16333,16610,16836,17057,17235,17394,17542,17672,17798,17906,17996,18082,18153,18226,18286,18335,18387,18440,18474,18514,18545,18566,18587,18612,18638,18655,18667,18684,18690,18704,18709,18719,18727,18734,18740,18742,18747,18750,18751,18752,18753,18756,18759,18759,18763,18764,18764,18766,18766,18766,18766,18766,18766,18766,18767,18767,18767,18767,18767,18767,18767,18767,18767,18767,18767,18767,18767,18767,18767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,449,545,645,753,877,1029,1161,1334,1550,1781,2054,2369,2737,3210,3773,4463,5267,6241,7064,7734,8238,8650,9043,9420,9816,10208,10607,11013,11458,11905,12324,12748,13151,13513,13814,14095,14344,14580,14820,15008,15195,15350,15487,15602,15715,15805,15889,15954,16009,16068,16127,16169,16210,16248,16271,16300,16323,16354,16370,16391,16404,16416,16429,16438,16448,16461,16468,16472,16475,16479,16482,16486,16490,16494,16502,16504,16508,16509,16509,16512,16516,16518,16519,16520,16521,16522,16523,16523,16524,16525,16525,16525,16525,16525,16525,16525,16526,16527,16527,16528,16528,16528,16528,16528,16528,16528,16528,16528,16528,16528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,374,423,481,541,630,711,810,925,1039,1180,1341,1539,1765,2056,2394,2728,3120,3580,4069,4569,5137,5766,6411,7074,7824,8714,9599,10622,11506,12255,12962,13607,14188,14729,15221,15696,16108,16456,16772,17077,17331,17539,17741,17932,18086,18228,18354,18465,18561,18645,18729,18794,18858,18912,18949,18995,19023,19057,19091,19112,19136,19157,19177,19191,19204,19215,19222,19235,19247,19252,19257,19265,19269,19271,19273,19276,19277,19279,19280,19283,19283,19284,19284,19288,19288,19289,19291,19292,19293,19294,19294,19295,19295,19295,19296,19296,19296,19296,19297,19297,19297,19297,19297,19297,19297,19297,19297,19297,19298,19298,19299,19299,19299,19299,19299,19299,19299,19299,19300,19300,19300,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,19301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,535,638,771,904,1066,1243,1428,1652,1886,2175,2470,2846,3274,3763,4353,5006,5565,6019,6398,6679,6974,7269,7558,7849,8151,8438,8734,9056,9362,9698,10017,10305,10581,10835,11057,11261,11444,11601,11735,11871,12002,12108,12187,12261,12327,12407,12459,12499,12540,12573,12607,12636,12660,12676,12698,12714,12728,12737,12742,12745,12747,12755,12760,12765,12770,12770,12771,12771,12777,12781,12782,12783,12784,12786,12786,12787,12789,12789,12789,12790,12790,12790,12791,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,12792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,782,896,1031,1190,1393,1573,1806,2069,2398,2766,3185,3676,4255,4907,5652,6246,6714,7102,7444,7745,8021,8281,8509,8737,8943,9100,9230,9348,9472,9598,9726,9829,9938,10050,10142,10215,10282,10340,10384,10435,10489,10530,10553,10588,10618,10637,10654,10670,10687,10696,10700,10706,10713,10719,10727,10731,10734,10738,10742,10745,10746,10746,10747,10750,10753,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,10754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,654,752,880,995,1141,1291,1482,1708,1940,2212,2526,2865,3282,3768,4313,4956,5668,6355,7054,7714,8327,8951,9602,10144,10725,11234,11797,12204,12548,12846,13111,13332,13526,13702,13876,14030,14167,14289,14399,14488,14577,14657,14727,14774,14825,14864,14911,14940,14976,15011,15039,15065,15089,15110,15131,15148,15155,15172,15184,15200,15211,15223,15234,15242,15247,15254,15261,15270,15274,15278,15281,15284,15287,15295,15299,15303,15306,15308,15311,15314,15316,15317,15319,15320,15322,15322,15323,15324,15324,15327,15329,15331,15332,15332,15332,15332,15333,15335,15336,15336,15336,15336,15337,15337,15337,15337,15337,15337,15337,15337,15337,15337,15337,15337,15337,15337,15337,15337,15337,15337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,542,611,701,797,919,1051,1204,1407,1663,1915,2209,2570,2913,3385,3946,4591,5279,6009,6750,7477,8174,8869,9510,10131,10672,11190,11659,12067,12406,12681,12908,13095,13253,13424,13554,13674,13783,13903,14001,14086,14158,14226,14298,14345,14391,14429,14473,14512,14535,14561,14585,14609,14623,14640,14649,14667,14674,14682,14687,14698,14703,14704,14709,14714,14716,14722,14724,14725,14729,14733,14735,14736,14739,14740,14741,14744,14744,14745,14748,14748,14749,14749,14750,14750,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,14751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,628,707,773,869,980,1090,1221,1368,1517,1678,1880,2107,2344,2603,2882,3182,3479,3790,4100,4423,4779,5168,5558,5954,6376,6834,7309,7747,8237,8708,9117,9542,9896,10263,10572,10851,11086,11317,11513,11665,11832,11971,12090,12202,12275,12359,12429,12500,12547,12595,12640,12669,12713,12756,12786,12814,12837,12853,12870,12885,12897,12908,12920,12926,12936,12941,12947,12947,12955,12958,12964,12970,12974,12978,12980,12982,12985,12989,12994,12995,12998,13001,13002,13002,13006,13006,13006,13006,13008,13008,13008,13009,13010,13012,13012,13012,13012,13012,13012,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,375,420,464,527,592,687,785,892,1026,1175,1336,1546,1786,2022,2312,2644,2984,3374,3764,4179,4568,5005,5477,5961,6446,6969,7505,8074,8695,9272,9878,10444,10960,11393,11822,12233,12585,12897,13172,13431,13653,13852,14023,14174,14332,14442,14564,14659,14727,14798,14866,14933,14991,15038,15075,15095,15125,15154,15169,15196,15213,15225,15242,15255,15263,15272,15280,15283,15290,15294,15298,15303,15307,15308,15310,15313,15314,15316,15320,15320,15322,15322,15322,15322,15322,15323,15323,15324,15324,15324,15324,15324,15324,15324,15324,15324,15324,15324,15324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
