0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174
123,135,159,183,203,220,250,280,318,356,389,444,498,562,634,713,780,875,992,1094,1242,1386,1557,1772,2007,2245,2493,2818,3136,3502,3905,4354,4877,5470,6134,6820,7562,8353,9142,9836,10559,11272,11901,12525,13093,13680,14212,14716,15186,15602,16033,16403,16751,17089,17371,17600,17841,18044,18211,18362,18513,18649,18772,18878,18979,19073,19156,19227,19278,19321,19382,19422,19465,19501,19521,19548,19573,19590,19606,19618,19632,19649,19662,19670,19678,19682,19691,19695,19699,19704,19708,19712,19718,19722,19724,19725,19726,19728,19729,19729,19730,19730,19730,19730,19731,19731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,163,188,210,246,277,314,359,411,473,549,634,735,858,998,1155,1361,1624,1873,2196,2526,2887,3319,3836,4423,5066,5749,6492,7216,7969,8793,9521,10251,10922,11529,12073,12543,12987,13352,13680,13964,14225,14450,14680,14898,15081,15278,15458,15613,15746,15852,15954,16064,16173,16241,16312,16379,16425,16467,16507,16544,16577,16610,16634,16659,16683,16704,16725,16737,16744,16759,16769,16780,16784,16790,16800,16805,16810,16816,16823,16824,16827,16830,16833,16835,16836,16837,16838,16839,16841,16841,16843,16845,16846,16848,16850,16851,16851,16855,16856,16856,16857,16858,16858,16859,16859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,127,149,169,185,209,238,263,304,345,406,443,494,555,623,695,786,899,997,1122,1282,1450,1610,1774,1955,2141,2352,2543,2755,2989,3216,3478,3724,3984,4271,4557,4834,5198,5533,5869,6269,6662,7026,7398,7722,8050,8346,8647,8933,9169,9400,9623,9814,9984,10149,10291,10420,10547,10644,10754,10832,10909,10989,11044,11098,11149,11196,11243,11290,11314,11338,11364,11386,11405,11425,11441,11458,11475,11483,11491,11500,11506,11510,11519,11525,11527,11531,11534,11541,11546,11548,11549,11553,11556,11557,11560,11561,11561,11562,11562,11562,11562,11563,11563,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11564,11565,11565,11565,11565,11565,11565,11565,11566,11566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,147,155,169,189,208,233,258,292,334,389,430,472,519,573,640,713,781,882,1000,1138,1266,1420,1580,1747,1939,2128,2346,2562,2785,3030,3294,3547,3832,4109,4411,4719,5056,5377,5725,6085,6412,6748,7075,7371,7665,7923,8142,8360,8579,8776,8978,9129,9295,9481,9602,9710,9791,9878,9954,10029,10093,10163,10207,10265,10299,10333,10365,10389,10408,10426,10441,10459,10471,10475,10483,10485,10487,10496,10501,10506,10510,10514,10518,10520,10525,10525,10526,10526,10527,10528,10529,10529,10529,10529,10529,10531,10531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,135,168,194,227,273,315,365,433,491,571,662,758,872,1022,1166,1344,1586,1814,2123,2497,2869,3258,3723,4257,4802,5413,5963,6543,7044,7557,8026,8473,8913,9282,9624,9937,10242,10486,10719,10921,11075,11253,11387,11501,11609,11714,11808,11889,11957,12039,12107,12166,12232,12281,12321,12348,12379,12410,12443,12465,12484,12503,12524,12539,12554,12567,12575,12595,12599,12606,12611,12614,12620,12629,12631,12636,12640,12645,12652,12656,12658,12662,12663,12666,12668,12671,12673,12676,12676,12677,12678,12679,12681,12683,12684,12684,12686,12686,12686,12687,12687,12687,12687,12687,12687,12687,12687,12687,12688,12688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,35,45,57,66,76,96,110,129,148,174,215,246,294,338,400,471,560,658,767,900,1063,1222,1446,1692,1958,2254,2647,3046,3458,3892,4432,4980,5630,6308,7014,7789,8563,9254,9962,10632,11306,11950,12521,13089,13648,14122,14609,15097,15543,15967,16319,16663,17001,17305,17607,17855,18077,18287,18457,18608,18738,18859,18963,19059,19167,19246,19309,19392,19464,19505,19544,19582,19611,19636,19667,19688,19714,19732,19747,19763,19781,19794,19805,19819,19830,19846,19854,19860,19870,19876,19881,19888,19891,19894,19904,19907,19908,19911,19916,19916,19917,19918,19920,19921,19923,19924,19924,19925,19927,19929,19930,19932,19934,19937,19937,19938,19938,19938,19939,19939,19940,19941,19943,19944,19945,19945,19945,19947,19949,19949,19950,19951,19952,19953,19954,19956,19956,19956,19956,19956,19956,19957,19957,19959,19959,19961,19963,19964,19964,19964,19964,19964,19967,19967,19967,19967,19967,19967,19967,19967,19967,19968,19968,,,,,,,,,,,
21,27,39,50,64,70,83,96,111,124,141,166,202,238,278,329,411,491,595,697,825,983,1179,1372,1622,1938,2250,2632,3083,3564,4114,4736,5434,6162,6900,7696,8583,9520,10395,11206,12027,12777,13493,14185,14885,15502,16072,16607,17125,17611,18083,18518,18904,19232,19543,19804,20079,20318,20529,20713,20889,21046,21173,21302,21413,21516,21587,21658,21726,21779,21821,21862,21903,21939,21983,22013,22037,22057,22072,22091,22107,22123,22135,22147,22159,22165,22178,22188,22198,22208,22214,22222,22227,22228,22230,22235,22237,22239,22241,22242,22245,22247,22247,22247,22247,22247,22247,22248,22248,22249,22249,22250,22252,22252,22252,22252,22253,22253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,145,160,180,199,230,258,293,320,364,427,486,559,636,728,828,952,1089,1274,1477,1688,1950,2237,2576,2959,3428,3907,4416,4991,5564,6191,6826,7488,8109,8708,9292,9775,10292,10799,11272,11708,12087,12512,12862,13173,13494,13761,14045,14271,14518,14726,14918,15084,15234,15371,15505,15613,15730,15816,15888,15967,16039,16104,16161,16194,16233,16268,16297,16322,16333,16365,16381,16396,16408,16417,16420,16432,16440,16451,16458,16463,16469,16472,16477,16481,16486,16488,16489,16489,16491,16492,16496,16497,16497,16497,16498,16499,16499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,178,194,210,227,251,287,318,365,412,467,542,618,719,823,946,1087,1272,1480,1726,1987,2292,2633,3038,3522,4095,4650,5268,5919,6575,7263,7938,8642,9311,9912,10507,11045,11592,12054,12493,12857,13247,13602,13878,14178,14432,14688,14939,15144,15340,15525,15670,15824,15962,16077,16179,16288,16360,16440,16513,16566,16626,16678,16726,16772,16803,16839,16861,16883,16903,16925,16940,16949,16960,16968,16977,16993,16999,17010,17016,17023,17029,17030,17033,17036,17039,17042,17043,17044,17045,17046,17051,17051,17052,17053,17053,17054,17055,17055,17055,17055,17055,17055,17056,17056,17056,17056,17057,17057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,110,129,154,183,221,256,306,356,426,495,570,670,771,859,1015,1155,1321,1474,1657,1876,2109,2375,2643,2975,3286,3591,3878,4156,4477,4748,5020,5317,5621,5931,6249,6556,6881,7189,7575,7950,8339,8675,9021,9336,9617,9851,10115,10343,10558,10791,10986,11159,11333,11481,11623,11741,11866,11956,12066,12152,12224,12291,12344,12393,12431,12471,12505,12531,12561,12587,12614,12637,12654,12669,12679,12696,12706,12715,12718,12731,12737,12740,12747,12753,12762,12766,12772,12777,12780,12782,12783,12786,12787,12788,12790,12794,12794,12795,12796,12798,12800,12802,12802,12802,12802,12802,12802,12802,12802,12803,12804,12804,12805,12805,12806,12806,12806,12807,12807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,111,121,136,152,170,194,222,253,277,325,368,425,484,556,637,716,807,908,1032,1165,1326,1497,1732,2008,2281,2610,2982,3377,3862,4427,4985,5650,6389,7186,8114,8995,9932,10907,11765,12636,13473,14239,14940,15620,16295,16887,17506,18094,18618,19092,19576,20013,20397,20769,21095,21388,21648,21848,22068,22262,22444,22594,22731,22845,22943,23034,23118,23186,23246,23306,23346,23381,23427,23464,23503,23524,23553,23576,23594,23614,23634,23654,23666,23678,23693,23707,23715,23717,23720,23725,23729,23738,23741,23742,23748,23751,23753,23755,23756,23758,23759,23759,23761,23761,23762,23762,23762,23762,23762,23762,23762,23763,23763,23763,23763,23764,23764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,24,28,32,45,58,69,86,98,127,156,197,237,287,342,403,480,581,680,789,930,1075,1242,1461,1730,2030,2367,2761,3166,3662,4158,4781,5367,6033,6773,7554,8341,9181,9977,10734,11451,12121,12774,13370,13909,14452,14976,15485,15936,16397,16813,17199,17571,17866,18132,18355,18597,18803,18983,19133,19286,19414,19513,19599,19677,19748,19814,19868,19918,19964,20003,20038,20072,20101,20140,20166,20180,20192,20204,20218,20224,20231,20234,20239,20242,20245,20251,20255,20259,20263,20267,20273,20277,20279,20281,20282,20285,20285,20288,20288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,130,154,190,222,256,312,352,425,482,569,655,757,867,993,1127,1308,1515,1748,2007,2305,2640,3045,3497,4003,4565,5141,5741,6400,7071,7722,8325,8927,9508,10011,10491,10903,11298,11632,11927,12198,12420,12604,12793,12982,13148,13273,13408,13543,13656,13744,13849,13920,14009,14077,14135,14175,14216,14261,14290,14319,14335,14356,14385,14403,14425,14447,14460,14473,14482,14493,14508,14518,14526,14531,14533,14536,14538,14542,14547,14550,14554,14554,14559,14559,14560,14562,14562,14563,14564,14564,14564,14565,14567,14567,14568,14568,14569,14569,14569,14569,14569,14569,14569,14569,14570,14570,14570,14570,14571,14571,14571,14571,14571,14571,14572,14572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,85,105,117,136,167,216,239,278,320,359,407,483,542,608,701,787,892,1001,1130,1281,1429,1623,1825,2046,2309,2557,2835,3109,3405,3734,4104,4472,4832,5259,5711,6186,6678,7236,7782,8344,8866,9367,9850,10296,10741,11159,11562,11930,12301,12617,12899,13189,13428,13649,13877,14054,14214,14374,14504,14617,14728,14799,14870,14942,15027,15083,15128,15166,15207,15234,15268,15294,15316,15338,15350,15369,15383,15397,15409,15416,15426,15433,15441,15448,15457,15461,15463,15464,15468,15469,15473,15475,15475,15477,15480,15483,15485,15485,15485,15489,15490,15490,15491,15492,15492,15492,15493,15493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,159,183,201,236,262,290,320,369,409,473,523,605,686,774,870,985,1106,1249,1381,1537,1738,1962,2187,2432,2678,2932,3204,3464,3745,4061,4386,4705,5089,5499,5875,6286,6717,7140,7588,7990,8386,8799,9194,9556,9941,10316,10656,10950,11264,11537,11755,11984,12197,12394,12574,12747,12896,13040,13162,13273,13362,13436,13517,13592,13647,13695,13746,13782,13817,13853,13886,13911,13937,13956,13977,13992,14016,14025,14045,14062,14072,14083,14094,14098,14107,14113,14116,14117,14119,14123,14125,14127,14129,14131,14132,14133,14135,14139,14140,14140,14143,14144,14146,14147,14149,14150,14154,14156,14157,14157,14158,14158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,50,55,62,70,88,99,114,136,160,191,220,253,287,339,402,473,547,636,726,837,965,1121,1292,1501,1711,1984,2275,2599,2975,3334,3775,4243,4776,5355,5949,6575,7273,7939,8605,9220,9801,10425,11014,11563,12035,12536,12983,13395,13792,14150,14524,14834,15131,15386,15592,15791,15982,16144,16289,16416,16515,16610,16704,16790,16860,16929,16983,17029,17072,17116,17149,17184,17215,17240,17254,17265,17282,17298,17310,17321,17339,17344,17352,17357,17365,17370,17373,17374,17376,17378,17379,17379,17382,17383,17384,17385,17388,17388,17391,17391,17392,17393,17393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,355,399,452,518,594,677,765,879,1018,1130,1275,1444,1638,1878,2131,2411,2713,3054,3459,3924,4433,4989,5525,6094,6688,7239,7798,8307,8747,9147,9522,9854,10181,10467,10714,10934,11127,11273,11420,11559,11664,11771,11859,11948,12009,12072,12129,12175,12212,12247,12282,12299,12322,12352,12374,12391,12415,12432,12446,12460,12467,12475,12480,12488,12491,12497,12499,12501,12504,12506,12509,12512,12513,12515,12517,12518,12519,12520,12521,12521,12522,12522,12523,12523,12524,12524,12524,12524,12524,12524,12524,12524,12524,12525,12525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,169,180,198,220,247,273,299,325,357,406,460,508,563,633,699,790,889,997,1099,1237,1396,1540,1739,1939,2151,2426,2682,2949,3232,3553,3883,4229,4594,5009,5448,5860,6301,6791,7301,7811,8283,8776,9237,9654,10066,10417,10779,11099,11433,11710,11962,12219,12456,12636,12821,12978,13131,13265,13383,13485,13565,13646,13719,13784,13838,13895,13933,13969,14009,14034,14069,14095,14114,14127,14143,14159,14172,14183,14201,14209,14222,14228,14241,14250,14256,14264,14273,14280,14283,14284,14289,14290,14291,14293,14294,14294,14296,14298,14298,14299,14300,14301,14301,14301,14301,14301,14302,14302,14302,14303,14303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,28,33,42,48,62,76,91,118,143,166,190,232,269,312,374,435,514,585,687,808,960,1138,1348,1560,1812,2074,2379,2673,3030,3395,3794,4184,4674,5166,5687,6247,6833,7446,8064,8644,9319,9902,10482,11062,11609,12110,12611,13084,13480,13876,14253,14603,14932,15187,15424,15654,15877,16056,16232,16392,16531,16666,16756,16859,16942,17008,17065,17133,17182,17222,17271,17314,17360,17386,17405,17423,17447,17460,17478,17491,17504,17509,17519,17523,17530,17540,17551,17560,17567,17570,17574,17577,17578,17580,17584,17585,17586,17588,17588,17592,17593,17595,17595,17597,17597,17598,17600,17601,17601,17602,17602,17602,17602,17602,17602,17602,17602,17602,17602,17602,17602,17602,17602,17602,17602,17602,17602,17602,17602,17603,17603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,313,334,364,391,439,483,530,575,645,705,772,835,910,987,1084,1185,1303,1431,1567,1762,1938,2135,2329,2550,2787,3007,3300,3579,3906,4267,4674,5090,5505,5948,6436,6921,7381,7865,8278,8683,9049,9405,9755,10076,10385,10660,10945,11228,11483,11705,11896,12070,12230,12382,12521,12637,12756,12861,12949,13044,13111,13173,13225,13271,13313,13350,13377,13410,13434,13452,13472,13491,13503,13517,13531,13540,13551,13559,13564,13573,13580,13584,13586,13589,13591,13593,13594,13596,13597,13600,13603,13604,13606,13610,13610,13611,13613,13613,13613,13614,13615,13615,13616,13617,13618,13618,13618,13618,13619,13619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,95,103,115,123,142,154,178,200,229,261,296,332,365,421,481,544,621,717,827,958,1097,1267,1465,1683,1929,2215,2545,2868,3180,3576,3964,4421,4831,5298,5814,6347,6887,7434,8040,8624,9195,9739,10251,10711,11143,11625,12039,12432,12834,13179,13483,13785,14032,14269,14479,14674,14838,15004,15152,15264,15376,15467,15570,15663,15722,15787,15848,15891,15933,15965,15995,16023,16046,16071,16094,16108,16127,16141,16154,16163,16178,16192,16200,16206,16212,16216,16221,16223,16226,16229,16232,16233,16233,16234,16236,16236,16237,16237,16237,16238,16238,16239,16239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,224,259,310,368,443,508,611,714,811,928,1045,1196,1354,1501,1684,1906,2133,2409,2777,3175,3610,4104,4600,5041,5451,5792,6085,6300,6508,6687,6831,6978,7109,7255,7381,7497,7597,7725,7813,7908,7989,8049,8090,8155,8198,8227,8271,8306,8332,8355,8376,8396,8413,8433,8446,8463,8472,8482,8491,8502,8513,8518,8526,8532,8534,8539,8542,8547,8549,8551,8554,8554,8556,8556,8558,8561,8562,8562,8564,8564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,202,230,252,272,303,350,388,449,500,563,632,726,821,938,1064,1198,1381,1584,1824,2117,2419,2807,3229,3690,4177,4691,5175,5678,6177,6658,7110,7600,8074,8503,8911,9291,9677,10005,10301,10594,10880,11124,11392,11616,11818,12005,12191,12346,12470,12605,12734,12854,12958,13045,13121,13183,13240,13305,13358,13407,13445,13483,13514,13542,13561,13585,13604,13622,13636,13659,13679,13689,13700,13711,13716,13718,13724,13733,13738,13746,13756,13757,13761,13769,13774,13776,13777,13778,13780,13780,13781,13783,13787,13789,13791,13791,13791,13791,13791,13791,13792,13792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
